rq,table_name,row_id,column_name,paper_value,artifact_value,match
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,flash/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,flash/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,flash/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,flash/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,flash/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,lite/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,lite/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,lite/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,lite/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,farmer-solvePuzzle,lite/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,original/Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,original/Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,original/Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,pro/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,pro/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,pro/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,pro/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,pro/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,flash/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,flash/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,flash/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,flash/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,flash/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,lite/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,lite/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,lite/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,lite/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,other-CanEnter,lite/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,original/Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,original/Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,original/Sem,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,pro/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,pro/LLM_Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,pro/LLM_Sem,10,10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,pro/OrigRep,0/1,0/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,pro/LLMRep,0/10,1/10,false
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,flash/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,flash/LLM_Syn,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,flash/LLM_Sem,9,9,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,flash/OrigRep,0/1,0/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,flash/LLMRep,0/9,0/9,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,lite/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,lite/LLM_Syn,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,lite/LLM_Sem,9,9,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,lite/OrigRep,0/1,0/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Contains,lite/LLMRep,7/9,7/9,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,original/Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,original/Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,original/Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,pro/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,pro/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,pro/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,pro/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,pro/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,flash/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,flash/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,flash/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,flash/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,flash/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,lite/LLM_Cor,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,lite/LLM_Syn,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,lite/LLM_Sem,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,lite/OrigRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Count,lite/LLMRep,NA,NA,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,original/Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,original/Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,original/Sem,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,pro/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,pro/LLM_Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,pro/LLM_Sem,10,10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,pro/OrigRep,0/1,0/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,pro/LLMRep,0/10,0/10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,flash/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,flash/LLM_Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,flash/LLM_Sem,10,10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,flash/OrigRep,0/1,0/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,flash/LLMRep,0/10,0/10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,lite/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,lite/LLM_Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,lite/LLM_Sem,10,10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,lite/OrigRep,0/1,0/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Loop,lite/LLMRep,0/10,0/10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,original/Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,original/Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,original/Sem,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,pro/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,pro/LLM_Syn,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,pro/LLM_Sem,9,9,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,pro/OrigRep,1/1,1/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,pro/LLMRep,9/9,9/9,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,flash/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,flash/LLM_Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,flash/LLM_Sem,10,10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,flash/OrigRep,1/1,1/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,flash/LLMRep,10/10,10/10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,lite/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,lite/LLM_Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,lite/LLM_Sem,10,10,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,lite/OrigRep,1/1,1/1,true
RQ3,results-arepair-faulty-alloy-2-alloy,student-Sorted,lite/LLMRep,10/10,10/10,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,original/Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,original/Syn,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,original/Sem,13,13,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,pro/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,pro/LLM_Syn,1,1,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,pro/LLM_Sem,129,129,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,pro/OrigRep,6/13,6/13,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,pro/LLMRep,62/129,63/129,false
RQ3,results-arepair-faulty-alloy-2-alloy,Total,flash/LLM_Cor,0,0,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,flash/LLM_Syn,5,5,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,flash/LLM_Sem,125,125,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,flash/OrigRep,6/13,6/13,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,flash/LLMRep,59/125,59/125,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,lite/LLM_Cor,2,2,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,lite/LLM_Syn,13,13,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,lite/LLM_Sem,115,115,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,lite/OrigRep,6/13,6/13,true
RQ3,results-arepair-faulty-alloy-2-alloy,Total,lite/LLMRep,62/115,62/115,true
